,ts_name,run,forecast_type,error_metric,error,level
776,NT-Female-Remanded-ATSI,2,original,MASE,2.081215245678962,5
777,NT-Female-Remanded-ATSI,2,adjusted,MASE,2.121510014097744,5
778,NT-Female-Remanded-ATSI,2,original,SMAPE,18.74325538000436,5
779,NT-Female-Remanded-ATSI,2,adjusted,SMAPE,19.01879816127957,5
780,NT-Female-Remanded-Non-ATSI,2,original,MASE,5.27027027027027,5
781,NT-Female-Remanded-Non-ATSI,2,adjusted,MASE,4.798925941216217,5
782,NT-Female-Remanded-Non-ATSI,2,original,SMAPE,71.7792501616031,5
783,NT-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,62.53021276400912,5
784,NT-Female-Sentenced-ATSI,2,original,MASE,3.1376047584180515,5
785,NT-Female-Sentenced-ATSI,2,adjusted,MASE,3.0562771651119403,5
786,NT-Female-Sentenced-ATSI,2,original,SMAPE,14.48126955883827,5
787,NT-Female-Sentenced-ATSI,2,adjusted,SMAPE,14.067830053536179,5
788,NT-Female-Sentenced-Non-ATSI,2,original,MASE,3.7279411764705883,5
789,NT-Female-Sentenced-Non-ATSI,2,adjusted,MASE,5.052003038970588,5
790,NT-Female-Sentenced-Non-ATSI,2,original,SMAPE,34.64478313448565,5
791,NT-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,54.50803063447027,5
792,NT-Male-Remanded-ATSI,2,original,MASE,1.5036945812807911,5
793,NT-Male-Remanded-ATSI,2,adjusted,MASE,1.5329319227216753,5
794,NT-Male-Remanded-ATSI,2,original,SMAPE,8.581465965438584,5
795,NT-Male-Remanded-ATSI,2,adjusted,SMAPE,8.73984031084155,5
796,NT-Male-Remanded-Non-ATSI,2,original,MASE,0.9961956521739129,5
797,NT-Male-Remanded-Non-ATSI,2,adjusted,MASE,1.099006222826087,5
798,NT-Male-Remanded-Non-ATSI,2,original,SMAPE,7.882037147286977,5
799,NT-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,8.68289686045868,5
800,NT-Male-Sentenced-ATSI,2,original,MASE,1.2354186265302183,5
801,NT-Male-Sentenced-ATSI,2,adjusted,MASE,1.1417474717779876,5
802,NT-Male-Sentenced-ATSI,2,original,SMAPE,3.6299979024313007,5
803,NT-Male-Sentenced-ATSI,2,adjusted,SMAPE,3.36600464729144,5
804,NT-Male-Sentenced-Non-ATSI,2,original,MASE,2.7331967213114754,5
805,NT-Male-Sentenced-Non-ATSI,2,adjusted,MASE,3.275540790983607,5
806,NT-Male-Sentenced-Non-ATSI,2,original,SMAPE,13.857282697231794,5
807,NT-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,16.869368301237802,5
808,QLD-Female-Remanded-ATSI,2,original,MASE,3.6850393700787403,5
809,QLD-Female-Remanded-ATSI,2,adjusted,MASE,3.239919741141732,5
810,QLD-Female-Remanded-ATSI,2,original,SMAPE,18.98153613581272,5
811,QLD-Female-Remanded-ATSI,2,adjusted,SMAPE,16.520637975603226,5
812,QLD-Female-Remanded-Non-ATSI,2,original,MASE,6.992142857142857,5
813,QLD-Female-Remanded-Non-ATSI,2,adjusted,MASE,6.1345774564285716,5
814,QLD-Female-Remanded-Non-ATSI,2,original,SMAPE,24.83990981826337,5
815,QLD-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,21.402743073063917,5
816,QLD-Female-Sentenced-ATSI,2,original,MASE,3.335807817448265,5
817,QLD-Female-Sentenced-ATSI,2,adjusted,MASE,4.564402898116438,5
818,QLD-Female-Sentenced-ATSI,2,original,SMAPE,13.830054436747046,5
819,QLD-Female-Sentenced-ATSI,2,adjusted,SMAPE,18.410659622116377,5
820,QLD-Female-Sentenced-Non-ATSI,2,original,MASE,3.2872605634250203,5
821,QLD-Female-Sentenced-Non-ATSI,2,adjusted,MASE,3.9631102531982942,5
822,QLD-Female-Sentenced-Non-ATSI,2,original,SMAPE,12.028314130100826,5
823,QLD-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,14.306648263331233,5
824,QLD-Male-Remanded-ATSI,2,original,MASE,3.8352631251504072,5
825,QLD-Male-Remanded-ATSI,2,adjusted,MASE,3.097399593621399,5
826,QLD-Male-Remanded-ATSI,2,original,SMAPE,15.137603810135882,5
827,QLD-Male-Remanded-ATSI,2,adjusted,SMAPE,11.928138725247393,5
828,QLD-Male-Remanded-Non-ATSI,2,original,MASE,10.04404761904762,5
829,QLD-Male-Remanded-Non-ATSI,2,adjusted,MASE,9.043044523809522,5
830,QLD-Male-Remanded-Non-ATSI,2,original,SMAPE,19.256087003831897,5
831,QLD-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,17.09147947200516,5
832,QLD-Male-Sentenced-ATSI,2,original,MASE,2.7242016952400636,5
833,QLD-Male-Sentenced-ATSI,2,adjusted,MASE,4.017273062953996,5
834,QLD-Male-Sentenced-ATSI,2,original,SMAPE,5.086111049373808,5
835,QLD-Male-Sentenced-ATSI,2,adjusted,SMAPE,7.404833023466753,5
836,QLD-Male-Sentenced-Non-ATSI,2,original,MASE,2.474525381448604,5
837,QLD-Male-Sentenced-Non-ATSI,2,adjusted,MASE,1.7341759790402653,5
838,QLD-Male-Sentenced-Non-ATSI,2,original,SMAPE,3.4731213599712345,5
839,QLD-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,2.4159264117773525,5
840,SA-Female-Remanded-ATSI,2,original,MASE,2.3562499999999997,5
841,SA-Female-Remanded-ATSI,2,adjusted,MASE,2.445893490625,5
842,SA-Female-Remanded-ATSI,2,original,SMAPE,28.089165793167158,5
843,SA-Female-Remanded-ATSI,2,adjusted,SMAPE,29.369944531591585,5
844,SA-Female-Remanded-Non-ATSI,2,original,MASE,3.8257286674260422,5
845,SA-Female-Remanded-Non-ATSI,2,adjusted,MASE,3.804169449248121,5
846,SA-Female-Remanded-Non-ATSI,2,original,SMAPE,23.729872217651327,5
847,SA-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,23.525421932620098,5
848,SA-Female-Sentenced-ATSI,2,original,MASE,1.7023809523809523,5
849,SA-Female-Sentenced-ATSI,2,adjusted,MASE,1.6962344285714288,5
850,SA-Female-Sentenced-ATSI,2,original,SMAPE,12.886125093828356,5
851,SA-Female-Sentenced-ATSI,2,adjusted,SMAPE,12.841547353953414,5
852,SA-Female-Sentenced-Non-ATSI,2,original,MASE,2.28515625,5
853,SA-Female-Sentenced-Non-ATSI,2,adjusted,MASE,2.2617779589843754,5
854,SA-Female-Sentenced-Non-ATSI,2,original,SMAPE,10.19395942174384,5
855,SA-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,10.095767325168252,5
856,SA-Male-Remanded-ATSI,2,original,MASE,2.5523466466359963,5
857,SA-Male-Remanded-ATSI,2,adjusted,MASE,2.0242921875,5
858,SA-Male-Remanded-ATSI,2,original,SMAPE,10.878610312391618,5
859,SA-Male-Remanded-ATSI,2,adjusted,SMAPE,8.4579681054828,5
860,SA-Male-Remanded-Non-ATSI,2,original,MASE,4.972491891819163,5
861,SA-Male-Remanded-Non-ATSI,2,adjusted,MASE,4.8136719389386196,5
862,SA-Male-Remanded-Non-ATSI,2,original,SMAPE,13.90650613202633,5
863,SA-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,13.435956925414638,5
864,SA-Male-Sentenced-ATSI,2,original,MASE,2.999999999994509,5
865,SA-Male-Sentenced-ATSI,2,adjusted,MASE,3.622278138586958,5
866,SA-Male-Sentenced-ATSI,2,original,SMAPE,8.133747944034338,5
867,SA-Male-Sentenced-ATSI,2,adjusted,SMAPE,9.733306465118646,5
868,SA-Male-Sentenced-Non-ATSI,2,original,MASE,2.31728356336424,5
869,SA-Male-Sentenced-Non-ATSI,2,adjusted,MASE,2.6285033563362625,5
870,SA-Male-Sentenced-Non-ATSI,2,original,SMAPE,3.4557518019347095,5
871,SA-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,3.912054375313966,5
872,TAS-Female-Remanded-ATSI,2,original,MASE,1.049006709446678,5
873,TAS-Female-Remanded-ATSI,2,adjusted,MASE,2.1717943073863637,5
874,TAS-Female-Remanded-ATSI,2,original,SMAPE,37.915894330565706,5
875,TAS-Female-Remanded-ATSI,2,adjusted,SMAPE,109.40039495519353,5
876,TAS-Female-Remanded-Non-ATSI,2,original,MASE,3.043545150130436,5
877,TAS-Female-Remanded-Non-ATSI,2,adjusted,MASE,5.15145915738806,5
878,TAS-Female-Remanded-Non-ATSI,2,original,SMAPE,89.39341258330131,5
879,TAS-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,198.9176367114197,5
880,TAS-Female-Sentenced-ATSI,2,original,MASE,1.4736052103462438,5
881,TAS-Female-Sentenced-ATSI,2,adjusted,MASE,1.7139037759999998,5
882,TAS-Female-Sentenced-ATSI,2,original,SMAPE,50.49775592685313,5
883,TAS-Female-Sentenced-ATSI,2,adjusted,SMAPE,57.300571117193456,5
884,TAS-Female-Sentenced-Non-ATSI,2,original,MASE,1.776936853722643,5
885,TAS-Female-Sentenced-Non-ATSI,2,adjusted,MASE,1.9963014800420171,5
886,TAS-Female-Sentenced-Non-ATSI,2,original,SMAPE,22.32758065087686,5
887,TAS-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,25.496304882672383,5
888,TAS-Male-Remanded-ATSI,2,original,MASE,3.777774334491355,5
889,TAS-Male-Remanded-ATSI,2,adjusted,MASE,3.8019715342741938,5
890,TAS-Male-Remanded-ATSI,2,original,SMAPE,56.00268713208658,5
891,TAS-Male-Remanded-ATSI,2,adjusted,SMAPE,56.48598930002711,5
892,TAS-Male-Remanded-Non-ATSI,2,original,MASE,3.362623762376238,5
893,TAS-Male-Remanded-Non-ATSI,2,adjusted,MASE,3.41647666460396,5
894,TAS-Male-Remanded-Non-ATSI,2,original,SMAPE,28.704485021574932,5
895,TAS-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,29.241145211284486,5
896,TAS-Male-Sentenced-ATSI,2,original,MASE,1.1234528769391912,5
897,TAS-Male-Sentenced-ATSI,2,adjusted,MASE,2.363197772727273,5
898,TAS-Male-Sentenced-ATSI,2,original,SMAPE,7.7867371136706405,5
899,TAS-Male-Sentenced-ATSI,2,adjusted,SMAPE,17.597229487254946,5
900,TAS-Male-Sentenced-Non-ATSI,2,original,MASE,1.3742222170766873,5
901,TAS-Male-Sentenced-Non-ATSI,2,adjusted,MASE,1.6279150239130435,5
902,TAS-Male-Sentenced-Non-ATSI,2,original,SMAPE,6.584154715513691,5
903,TAS-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,7.873075393159584,5
904,VIC-Female-Remanded-ATSI,2,original,MASE,1.5713085088364551,5
905,VIC-Female-Remanded-ATSI,2,adjusted,MASE,3.2989987023809526,5
906,VIC-Female-Remanded-ATSI,2,original,SMAPE,14.995329093394394,5
907,VIC-Female-Remanded-ATSI,2,adjusted,SMAPE,28.070248708303225,5
908,VIC-Female-Remanded-Non-ATSI,2,original,MASE,6.3322010869565215,5
909,VIC-Female-Remanded-Non-ATSI,2,adjusted,MASE,6.122744327445652,5
910,VIC-Female-Remanded-Non-ATSI,2,original,SMAPE,24.568526967852623,5
911,VIC-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,23.637802617396588,5
912,VIC-Female-Sentenced-ATSI,2,original,MASE,1.1539717720253504,5
913,VIC-Female-Sentenced-ATSI,2,adjusted,MASE,2.2886990208333335,5
914,VIC-Female-Sentenced-ATSI,2,original,SMAPE,10.43774824983697,5
915,VIC-Female-Sentenced-ATSI,2,adjusted,SMAPE,19.332329110206807,5
916,VIC-Female-Sentenced-Non-ATSI,2,original,MASE,4.52241163177553,5
917,VIC-Female-Sentenced-Non-ATSI,2,adjusted,MASE,4.731587334293947,5
918,VIC-Female-Sentenced-Non-ATSI,2,original,SMAPE,14.595251237937951,5
919,VIC-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,15.204996962668904,5
920,VIC-Male-Remanded-ATSI,2,original,MASE,6.9533711676067576,5
921,VIC-Male-Remanded-ATSI,2,adjusted,MASE,5.623283892613636,5
922,VIC-Male-Remanded-ATSI,2,original,SMAPE,28.052541267909064,5
923,VIC-Male-Remanded-ATSI,2,adjusted,SMAPE,22.056135711499998,5
924,VIC-Male-Remanded-Non-ATSI,2,original,MASE,5.298778195493799,5
925,VIC-Male-Remanded-Non-ATSI,2,adjusted,MASE,4.98927219924812,5
926,VIC-Male-Remanded-Non-ATSI,2,original,SMAPE,12.880071701535323,5
927,VIC-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,12.046983142192115,5
928,VIC-Male-Sentenced-ATSI,2,original,MASE,6.915801186943634,5
929,VIC-Male-Sentenced-ATSI,2,adjusted,MASE,9.243602359050445,5
930,VIC-Male-Sentenced-ATSI,2,original,SMAPE,16.943477939242896,5
931,VIC-Male-Sentenced-ATSI,2,adjusted,SMAPE,21.96300646470538,5
932,VIC-Male-Sentenced-Non-ATSI,2,original,MASE,5.839223111379913,5
933,VIC-Male-Sentenced-Non-ATSI,2,adjusted,MASE,6.151880767148014,5
934,VIC-Male-Sentenced-Non-ATSI,2,original,SMAPE,9.603466593001292,5
935,VIC-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,10.092597125449831,5
936,WA-Female-Remanded-ATSI,2,original,MASE,1.9417372881355932,5
937,WA-Female-Remanded-ATSI,2,adjusted,MASE,1.9498088008474577,5
938,WA-Female-Remanded-ATSI,2,original,SMAPE,12.899181541975075,5
939,WA-Female-Remanded-ATSI,2,adjusted,SMAPE,12.957447930499733,5
940,WA-Female-Remanded-Non-ATSI,2,original,MASE,5.7336647727272725,5
941,WA-Female-Remanded-Non-ATSI,2,adjusted,MASE,5.714695399857955,5
942,WA-Female-Remanded-Non-ATSI,2,original,SMAPE,32.68264076340424,5
943,WA-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,32.54268097203291,5
944,WA-Female-Sentenced-ATSI,2,original,MASE,1.1626527696400253,5
945,WA-Female-Sentenced-ATSI,2,adjusted,MASE,1.1918769363496935,5
946,WA-Female-Sentenced-ATSI,2,original,SMAPE,5.353711195454218,5
947,WA-Female-Sentenced-ATSI,2,adjusted,SMAPE,5.482485474977426,5
948,WA-Female-Sentenced-Non-ATSI,2,original,MASE,1.2320153016206625,5
949,WA-Female-Sentenced-Non-ATSI,2,adjusted,MASE,1.2216965625,5
950,WA-Female-Sentenced-Non-ATSI,2,original,SMAPE,3.994653412046027,5
951,WA-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,3.944032291866412,5
952,WA-Male-Remanded-ATSI,2,original,MASE,4.546305767594996,5
953,WA-Male-Remanded-ATSI,2,adjusted,MASE,4.5663351243188,5
954,WA-Male-Remanded-ATSI,2,original,SMAPE,15.934560668319769,5
955,WA-Male-Remanded-ATSI,2,adjusted,SMAPE,16.00894453271455,5
956,WA-Male-Remanded-Non-ATSI,2,original,MASE,8.054016620498615,5
957,WA-Male-Remanded-Non-ATSI,2,adjusted,MASE,8.12971832929363,5
958,WA-Male-Remanded-Non-ATSI,2,original,SMAPE,18.74063329564764,5
959,WA-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,18.94088214627181,5
960,WA-Male-Sentenced-ATSI,2,original,MASE,0.7173905745571579,5
961,WA-Male-Sentenced-ATSI,2,adjusted,MASE,0.9966515730337071,5
962,WA-Male-Sentenced-ATSI,2,original,SMAPE,1.7208781251705219,5
963,WA-Male-Sentenced-ATSI,2,adjusted,SMAPE,2.381623687989463,5
964,WA-Male-Sentenced-Non-ATSI,2,original,MASE,2.856388317845503,5
965,WA-Male-Sentenced-Non-ATSI,2,adjusted,MASE,2.293393313581037,5
966,WA-Male-Sentenced-Non-ATSI,2,original,SMAPE,4.623630907989371,5
967,WA-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,3.686251826085724,5
968,Aggregated,3,original,MASE,1.4467693051353452,1
969,Aggregated,3,adjusted,MASE,3.3517853581640886,1
970,Aggregated,3,original,SMAPE,1.3265596840952534,1
971,Aggregated,3,adjusted,SMAPE,3.122009049045159,1
972,ACT,3,original,MASE,2.7843551797021084,2
973,ACT,3,adjusted,MASE,2.2584483615221984,2
974,ACT,3,original,SMAPE,8.685945070324912,2
975,ACT,3,adjusted,SMAPE,7.096045594409775,2
976,NSW,3,original,MASE,11.508842843070353,2
977,NSW,3,adjusted,MASE,9.576125872155432,2
978,NSW,3,original,SMAPE,11.859395531538349,2
979,NSW,3,adjusted,SMAPE,9.749415388602856,2
980,NT,3,original,MASE,1.287758652537311,2
981,NT,3,adjusted,MASE,1.3612388349514575,2
982,NT,3,original,SMAPE,3.0905558682842447,2
983,NT,3,adjusted,SMAPE,3.2742547672530833,2
984,QLD,3,original,MASE,2.80540210414922,2
985,QLD,3,adjusted,MASE,2.5671951811125493,2
986,QLD,3,original,SMAPE,3.624717420757283,2
987,QLD,3,adjusted,SMAPE,3.3692509236615558,2
988,SA,3,original,MASE,4.043218175881978,2
989,SA,3,adjusted,MASE,1.8634596306277742,2
990,SA,3,original,SMAPE,5.519823108576334,2
991,SA,3,adjusted,SMAPE,2.6800356768629117,2
992,TAS,3,original,MASE,4.060797115238011,2
993,TAS,3,adjusted,MASE,2.6856009058441557,2
994,TAS,3,original,SMAPE,15.97289875662294,2
995,TAS,3,adjusted,SMAPE,10.19206128331865,2
996,VIC,3,original,MASE,7.215280197111867,2
997,VIC,3,adjusted,MASE,4.141629571236886,2
998,VIC,3,original,SMAPE,11.026502599516188,2
999,VIC,3,adjusted,SMAPE,6.560716366604286,2
1000,WA,3,original,MASE,2.514547095185798,2
1001,WA,3,adjusted,MASE,3.0282896333430895,2
1002,WA,3,original,SMAPE,3.695410581681636,2
1003,WA,3,adjusted,SMAPE,4.49770174781994,2
1004,ACT-Female,3,original,MASE,2.271015388017976,3
1005,ACT-Female,3,adjusted,MASE,5.094550545560748,3
1006,ACT-Female,3,original,SMAPE,29.63327159144792,3
1007,ACT-Female,3,adjusted,SMAPE,47.729466507141396,3
1008,ACT-Male,3,original,MASE,2.7890625,3
1009,ACT-Male,3,adjusted,MASE,2.716771640625,3
1010,ACT-Male,3,original,SMAPE,8.139605954639457,3
1011,ACT-Male,3,adjusted,SMAPE,7.955108679041202,3
1012,NSW-Female,3,original,MASE,11.448515156823353,3
1013,NSW-Female,3,adjusted,MASE,8.13544823138298,3
1014,NSW-Female,3,original,SMAPE,23.695451764209327,3
1015,NSW-Female,3,adjusted,SMAPE,16.191191609039652,3
1016,NSW-Male,3,original,MASE,11.253045689859858,3
1017,NSW-Male,3,adjusted,MASE,9.37260306232092,3
1018,NSW-Male,3,original,SMAPE,11.228924805960643,3
1019,NSW-Male,3,adjusted,SMAPE,9.246608563381416,3
1020,NT-Female,3,original,MASE,3.996099681962215,3
1021,NT-Female,3,adjusted,MASE,3.7305539046242777,3
1022,NT-Female,3,original,SMAPE,13.234077214377443,3
1023,NT-Female,3,adjusted,SMAPE,12.1807125587877,3
1024,NT-Male,3,original,MASE,1.434609971874405,3
1025,NT-Male,3,adjusted,MASE,1.366270048143053,3
1026,NT-Male,3,original,SMAPE,3.5269605014894734,3
1027,NT-Male,3,adjusted,SMAPE,3.3710933710376247,3
1028,QLD-Female,3,original,MASE,2.16764275256222,3
1029,QLD-Female,3,adjusted,MASE,4.937614842606148,3
1030,QLD-Female,3,original,SMAPE,5.433052209487076,3
1031,QLD-Female,3,adjusted,SMAPE,11.93862081740594,3
1032,QLD-Male,3,original,MASE,4.181377159605991,3
1033,QLD-Male,3,adjusted,MASE,3.027221456692913,3
1034,QLD-Male,3,original,SMAPE,5.0203122221768846,3
1035,QLD-Male,3,adjusted,SMAPE,3.7364903927390447,3
1036,SA-Female,3,original,MASE,3.4379021357688293,3
1037,SA-Female,3,adjusted,MASE,6.6336529801829265,3
1038,SA-Female,3,original,SMAPE,8.321952316185987,3
1039,SA-Female,3,adjusted,SMAPE,15.27002012480888,3
1040,SA-Male,3,original,MASE,3.4604764954228147,3
1041,SA-Male,3,adjusted,MASE,1.3419445043830074,3
1042,SA-Male,3,original,SMAPE,4.730312153797193,3
1043,SA-Male,3,adjusted,SMAPE,1.9349933716540029,3
1044,TAS-Female,3,original,MASE,2.341139258168398,3
1045,TAS-Female,3,adjusted,MASE,1.8693527874251499,3
1046,TAS-Female,3,original,SMAPE,24.43951955616456,3
1047,TAS-Female,3,adjusted,SMAPE,19.848536158301762,3
1048,TAS-Male,3,original,MASE,3.524156396770488,3
1049,TAS-Male,3,adjusted,MASE,2.7202411969904245,3
1050,TAS-Male,3,original,SMAPE,14.196820426529532,3
1051,TAS-Male,3,adjusted,SMAPE,10.740466872876226,3
1052,VIC-Female,3,original,MASE,3.9580731547674444,3
1053,VIC-Female,3,adjusted,MASE,4.958533248106061,3
1054,VIC-Female,3,original,SMAPE,8.842563575768821,3
1055,VIC-Female,3,adjusted,SMAPE,10.967953623449972,3
1056,VIC-Male,3,original,MASE,6.0023725338309895,3
1057,VIC-Male,3,adjusted,MASE,3.9643399590705033,3
1058,VIC-Male,3,original,SMAPE,9.209646859604769,3
1059,VIC-Male,3,adjusted,SMAPE,6.234484706757932,3
1060,WA-Female,3,original,MASE,2.104323678273921,3
1061,WA-Female,3,adjusted,MASE,2.5251198622881357,3
1062,WA-Female,3,original,SMAPE,5.606970729273611,3
1063,WA-Female,3,adjusted,SMAPE,6.8011915094377,3
1064,WA-Male,3,original,MASE,2.920216321815703,3
1065,WA-Male,3,adjusted,MASE,3.2356818599598944,3
1066,WA-Male,3,original,SMAPE,4.187638495091604,3
1067,WA-Male,3,adjusted,SMAPE,4.664833454002883,3
1068,ACT-Female-Remanded,3,original,MASE,2.649683008051656,4
1069,ACT-Female-Remanded,3,adjusted,MASE,2.949302925,4
1070,ACT-Female-Remanded,3,original,SMAPE,53.914415214046855,4
1071,ACT-Female-Remanded,3,adjusted,SMAPE,42.29104224236991,4
1072,ACT-Female-Sentenced,3,original,MASE,1.4626576833105627,4
1073,ACT-Female-Sentenced,3,adjusted,MASE,4.10944428488372,4
1074,ACT-Female-Sentenced,3,original,SMAPE,26.29787770157435,4
1075,ACT-Female-Sentenced,3,adjusted,SMAPE,52.84216485094573,4
1076,ACT-Male-Remanded,3,original,MASE,4.093003412969283,4
1077,ACT-Male-Remanded,3,adjusted,MASE,3.6006340366894194,4
1078,ACT-Male-Remanded,3,original,SMAPE,28.875703236904315,4
1079,ACT-Male-Remanded,3,adjusted,SMAPE,24.851268754861085,4
1080,ACT-Male-Sentenced,3,original,MASE,1.1458837772396973,4
1081,ACT-Male-Sentenced,3,adjusted,MASE,1.4807748759079906,4
1082,ACT-Male-Sentenced,3,original,SMAPE,4.993309760844422,4
1083,ACT-Male-Sentenced,3,adjusted,SMAPE,6.403385824029891,4
1084,NSW-Female-Remanded,3,original,MASE,13.678908355795148,4
1085,NSW-Female-Remanded,3,adjusted,MASE,11.667174956199462,4
1086,NSW-Female-Remanded,3,original,SMAPE,43.78228213948043,4
1087,NSW-Female-Remanded,3,adjusted,SMAPE,35.926564765259464,4
1088,NSW-Female-Sentenced,3,original,MASE,3.3823790317599993,4
1089,NSW-Female-Sentenced,3,adjusted,MASE,2.342791044220666,4
1090,NSW-Female-Sentenced,3,original,SMAPE,9.320211037536652,4
1091,NSW-Female-Sentenced,3,adjusted,SMAPE,6.348193855105218,4
1092,NSW-Male-Remanded,3,original,MASE,8.240404706725226,4
1093,NSW-Male-Remanded,3,adjusted,MASE,9.130812726406102,4
1094,NSW-Male-Remanded,3,original,SMAPE,20.314167999256412,4
1095,NSW-Male-Remanded,3,adjusted,SMAPE,22.656730317251657,4
1096,NSW-Male-Sentenced,3,original,MASE,4.265325194600537,4
1097,NSW-Male-Sentenced,3,adjusted,MASE,4.064923231707318,4
1098,NSW-Male-Sentenced,3,original,SMAPE,4.427037768643391,4
1099,NSW-Male-Sentenced,3,adjusted,SMAPE,4.216721889367954,4
1100,NT-Female-Remanded,3,original,MASE,1.6320305721785815,4
1101,NT-Female-Remanded,3,adjusted,MASE,1.718064924831081,4
1102,NT-Female-Remanded,3,original,SMAPE,13.56064820106221,4
1103,NT-Female-Remanded,3,adjusted,SMAPE,13.88588130404046,4
1104,NT-Female-Sentenced,3,original,MASE,4.929875960000796,4
1105,NT-Female-Sentenced,3,adjusted,MASE,4.511781756756757,4
1106,NT-Female-Sentenced,3,original,SMAPE,15.927901711558906,4
1107,NT-Female-Sentenced,3,adjusted,SMAPE,14.410254673086431,4
1108,NT-Male-Remanded,3,original,MASE,1.7459532374094364,4
1109,NT-Male-Remanded,3,adjusted,MASE,1.696241695143885,4
1110,NT-Male-Remanded,3,original,SMAPE,8.489884645341322,4
1111,NT-Male-Remanded,3,adjusted,SMAPE,8.261709726722174,4
1112,NT-Male-Sentenced,3,original,MASE,0.8429082491603558,4
1113,NT-Male-Sentenced,3,adjusted,MASE,0.7534357638888902,4
1114,NT-Male-Sentenced,3,original,SMAPE,2.378316169682424,4
1115,NT-Male-Sentenced,3,adjusted,SMAPE,2.150481049307234,4
1116,QLD-Female-Remanded,3,original,MASE,5.379610655737739,4
1117,QLD-Female-Remanded,3,adjusted,MASE,4.002332243852459,4
1118,QLD-Female-Remanded,3,original,SMAPE,17.292378756261005,4
1119,QLD-Female-Remanded,3,adjusted,SMAPE,12.577487680709046,4
1120,QLD-Female-Sentenced,3,original,MASE,4.0671990157869224,4
1121,QLD-Female-Sentenced,3,adjusted,MASE,6.269371440437602,4
1122,QLD-Female-Sentenced,3,original,SMAPE,12.608724553775977,4
1123,QLD-Female-Sentenced,3,adjusted,SMAPE,18.753020237938443,4
1124,QLD-Male-Remanded,3,original,MASE,5.662750504735145,4
1125,QLD-Male-Remanded,3,adjusted,MASE,6.580033351293104,4
1126,QLD-Male-Remanded,3,original,SMAPE,11.078343554472179,4
1127,QLD-Male-Remanded,3,adjusted,SMAPE,13.060659365595109,4
1128,QLD-Male-Sentenced,3,original,MASE,7.143123481110043,4
1129,QLD-Male-Sentenced,3,adjusted,MASE,1.934199981617649,4
1130,QLD-Male-Sentenced,3,original,SMAPE,9.34419882310283,4
1131,QLD-Male-Sentenced,3,adjusted,SMAPE,2.6577409413173294,4
1132,SA-Female-Remanded,3,original,MASE,3.12,4
1133,SA-Female-Remanded,3,adjusted,MASE,3.550886652857143,4
1134,SA-Female-Remanded,3,original,SMAPE,16.685116054585276,4
1135,SA-Female-Remanded,3,adjusted,SMAPE,18.997268527977145,4
1136,SA-Female-Sentenced,3,original,MASE,4.890243902437939,4
1137,SA-Female-Sentenced,3,adjusted,MASE,8.741412835365853,4
1138,SA-Female-Sentenced,3,original,SMAPE,15.665225594755828,4
1139,SA-Female-Sentenced,3,adjusted,SMAPE,26.376987199876833,4
1140,SA-Male-Remanded,3,original,MASE,4.97665973244003,4
1141,SA-Male-Remanded,3,adjusted,MASE,4.218609334239131,4
1142,SA-Male-Remanded,3,original,SMAPE,12.039510474321116,4
1143,SA-Male-Remanded,3,adjusted,SMAPE,10.135556849717622,4
1144,SA-Male-Sentenced,3,original,MASE,4.398167483836286,4
1145,SA-Male-Sentenced,3,adjusted,MASE,4.648358089798086,4
1146,SA-Male-Sentenced,3,original,SMAPE,6.097982178958904,4
1147,SA-Male-Sentenced,3,adjusted,SMAPE,6.454916442653408,4
1148,TAS-Female-Remanded,3,original,MASE,2.9023398242710203,4
1149,TAS-Female-Remanded,3,adjusted,MASE,1.0802821249999999,4
1150,TAS-Female-Remanded,3,original,SMAPE,67.3714080162657,4
1151,TAS-Female-Remanded,3,adjusted,SMAPE,20.463857802628592,4
1152,TAS-Female-Sentenced,3,original,MASE,1.8892416172403046,4
1153,TAS-Female-Sentenced,3,adjusted,MASE,1.453560368382353,4
1154,TAS-Female-Sentenced,3,original,SMAPE,27.5331845739102,4
1155,TAS-Female-Sentenced,3,adjusted,SMAPE,21.253674386277215,4
