,ts_name,run,forecast_type,error_metric,error,level
777,NT-Female-Remanded-ATSI,2,adjusted,MASE,1.7776360545112782,5
778,NT-Female-Remanded-ATSI,2,original,SMAPE,16.546380693240575,5
779,NT-Female-Remanded-ATSI,2,adjusted,SMAPE,16.344472115152893,5
780,NT-Female-Remanded-Non-ATSI,2,original,MASE,5.423495260214798,5
781,NT-Female-Remanded-Non-ATSI,2,adjusted,MASE,6.53833692972973,5
782,NT-Female-Remanded-Non-ATSI,2,original,SMAPE,74.92135551252723,5
783,NT-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,100.09152180834514,5
784,NT-Female-Sentenced-ATSI,2,original,MASE,3.010198944724681,5
785,NT-Female-Sentenced-ATSI,2,adjusted,MASE,3.503597196828359,5
786,NT-Female-Sentenced-ATSI,2,original,SMAPE,13.827424779953063,5
787,NT-Female-Sentenced-ATSI,2,adjusted,SMAPE,16.394001490579026,5
788,NT-Female-Sentenced-Non-ATSI,2,original,MASE,3.6667691416655077,5
789,NT-Female-Sentenced-Non-ATSI,2,adjusted,MASE,5.047381405147059,5
790,NT-Female-Sentenced-Non-ATSI,2,original,SMAPE,33.80533643721662,5
791,NT-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,54.42343283883797,5
792,NT-Male-Remanded-ATSI,2,original,MASE,1.2967937390482331,5
793,NT-Male-Remanded-ATSI,2,adjusted,MASE,1.3859803309729068,5
794,NT-Male-Remanded-ATSI,2,original,SMAPE,7.4354644207362846,5
795,NT-Male-Remanded-ATSI,2,adjusted,SMAPE,7.920990530946585,5
796,NT-Male-Remanded-Non-ATSI,2,original,MASE,0.9304546742442559,5
797,NT-Male-Remanded-Non-ATSI,2,adjusted,MASE,0.9608048478260867,5
798,NT-Male-Remanded-Non-ATSI,2,original,SMAPE,7.359591668055378,5
799,NT-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,7.6022708630588385,5
800,NT-Male-Sentenced-ATSI,2,original,MASE,1.1746636074045775,5
801,NT-Male-Sentenced-ATSI,2,adjusted,MASE,1.0583305350423329,5
802,NT-Male-Sentenced-ATSI,2,original,SMAPE,3.4583909294077975,5
803,NT-Male-Sentenced-ATSI,2,adjusted,SMAPE,3.1289420077965815,5
804,NT-Male-Sentenced-Non-ATSI,2,original,MASE,2.4932470589420257,5
805,NT-Male-Sentenced-Non-ATSI,2,adjusted,MASE,3.167110721311476,5
806,NT-Male-Sentenced-Non-ATSI,2,original,SMAPE,12.551041476024977,5
807,NT-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,16.26031501130008,5
808,QLD-Female-Remanded-ATSI,2,original,MASE,3.6640253916145724,5
809,QLD-Female-Remanded-ATSI,2,adjusted,MASE,3.287857919291339,5
810,QLD-Female-Remanded-ATSI,2,original,SMAPE,18.861842490629964,5
811,QLD-Female-Remanded-ATSI,2,adjusted,SMAPE,16.77783889968407,5
812,QLD-Female-Remanded-Non-ATSI,2,original,MASE,6.992142853794819,5
813,QLD-Female-Remanded-Non-ATSI,2,adjusted,MASE,6.32740329,5
814,QLD-Female-Remanded-Non-ATSI,2,original,SMAPE,24.839909804573715,5
815,QLD-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,22.16356462239512,5
816,QLD-Female-Sentenced-ATSI,2,original,MASE,2.9948333558517,5
817,QLD-Female-Sentenced-ATSI,2,adjusted,MASE,5.054499837328767,5
818,QLD-Female-Sentenced-ATSI,2,original,SMAPE,12.533609296636689,5
819,QLD-Female-Sentenced-ATSI,2,adjusted,SMAPE,20.190829585225636,5
820,QLD-Female-Sentenced-Non-ATSI,2,original,MASE,1.909774506293294,5
821,QLD-Female-Sentenced-Non-ATSI,2,adjusted,MASE,3.06584664978678,5
822,QLD-Female-Sentenced-Non-ATSI,2,original,SMAPE,7.233701899387923,5
823,QLD-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,11.299065968555418,5
824,QLD-Male-Remanded-ATSI,2,original,MASE,3.3896997817882046,5
825,QLD-Male-Remanded-ATSI,2,adjusted,MASE,2.583102474279835,5
826,QLD-Male-Remanded-ATSI,2,original,SMAPE,13.239959538607646,5
827,QLD-Male-Remanded-ATSI,2,adjusted,SMAPE,9.853805289991978,5
828,QLD-Male-Remanded-Non-ATSI,2,original,MASE,10.044155825734537,5
829,QLD-Male-Remanded-Non-ATSI,2,adjusted,MASE,8.62431761904762,5
830,QLD-Male-Remanded-Non-ATSI,2,original,SMAPE,19.256323422683202,5
831,QLD-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,16.198906316068875,5
832,QLD-Male-Sentenced-ATSI,2,original,MASE,5.295800604511102,5
833,QLD-Male-Sentenced-ATSI,2,adjusted,MASE,7.3725309624697335,5
834,QLD-Male-Sentenced-ATSI,2,original,SMAPE,9.53418673107089,5
835,QLD-Male-Sentenced-ATSI,2,adjusted,SMAPE,13.064437626918737,5
836,QLD-Male-Sentenced-Non-ATSI,2,original,MASE,0.6130269994938997,5
837,QLD-Male-Sentenced-Non-ATSI,2,adjusted,MASE,1.6464652371759507,5
838,QLD-Male-Sentenced-Non-ATSI,2,original,SMAPE,0.8414726918758244,5
839,QLD-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,2.254098856118924,5
840,SA-Female-Remanded-ATSI,2,original,MASE,2.26665103297386,5
841,SA-Female-Remanded-ATSI,2,adjusted,MASE,3.1953457249999997,5
842,SA-Female-Remanded-ATSI,2,original,SMAPE,26.817286903478717,5
843,SA-Female-Remanded-ATSI,2,adjusted,SMAPE,40.71766331870112,5
844,SA-Female-Remanded-Non-ATSI,2,original,MASE,3.2481783535527273,5
845,SA-Female-Remanded-Non-ATSI,2,adjusted,MASE,3.231237713345865,5
846,SA-Female-Remanded-Non-ATSI,2,original,SMAPE,19.704242769943438,5
847,SA-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,19.589263369751198,5
848,SA-Female-Sentenced-ATSI,2,original,MASE,1.712174522105899,5
849,SA-Female-Sentenced-ATSI,2,adjusted,MASE,2.2486788690476187,5
850,SA-Female-Sentenced-ATSI,2,original,SMAPE,12.954409324080748,5
851,SA-Female-Sentenced-ATSI,2,adjusted,SMAPE,16.59531848812606,5
852,SA-Female-Sentenced-Non-ATSI,2,original,MASE,1.7455690822651766,5
853,SA-Female-Sentenced-Non-ATSI,2,adjusted,MASE,1.5767864150390631,5
854,SA-Female-Sentenced-Non-ATSI,2,original,SMAPE,7.903185170900012,5
855,SA-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,7.175205020076502,5
856,SA-Male-Remanded-ATSI,2,original,MASE,3.8479723411344366,5
857,SA-Male-Remanded-ATSI,2,adjusted,MASE,2.3163135937500003,5
858,SA-Male-Remanded-ATSI,2,original,SMAPE,17.00930425821375,5
859,SA-Male-Remanded-ATSI,2,adjusted,SMAPE,9.744991940559736,5
860,SA-Male-Remanded-Non-ATSI,2,original,MASE,5.278581959639619,5
861,SA-Male-Remanded-Non-ATSI,2,adjusted,MASE,4.788547984335039,5
862,SA-Male-Remanded-Non-ATSI,2,original,SMAPE,14.825115305471742,5
863,SA-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,13.361318093748775,5
864,SA-Male-Sentenced-ATSI,2,original,MASE,2.0819982857645942,5
865,SA-Male-Sentenced-ATSI,2,adjusted,MASE,3.046796443614131,5
866,SA-Male-Sentenced-ATSI,2,original,SMAPE,5.719887584223556,5
867,SA-Male-Sentenced-ATSI,2,adjusted,SMAPE,8.249732222114783,5
868,SA-Male-Sentenced-Non-ATSI,2,original,MASE,2.2014366894499124,5
869,SA-Male-Sentenced-Non-ATSI,2,adjusted,MASE,2.7971086260978675,5
870,SA-Male-Sentenced-Non-ATSI,2,original,SMAPE,3.287431377781838,5
871,SA-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,4.16077056408566,5
872,TAS-Female-Remanded-ATSI,2,original,MASE,1.3546135699273834,5
873,TAS-Female-Remanded-ATSI,2,adjusted,MASE,6.5591600122159095,5
874,TAS-Female-Remanded-ATSI,2,original,SMAPE,53.02544982113096,5
875,TAS-Female-Remanded-ATSI,2,adjusted,SMAPE,200.0,5
876,TAS-Female-Remanded-Non-ATSI,2,original,MASE,2.6214357141923035,5
877,TAS-Female-Remanded-Non-ATSI,2,adjusted,MASE,5.899431001119403,5
878,TAS-Female-Remanded-Non-ATSI,2,original,SMAPE,71.44716096623442,5
879,TAS-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,200.0,5
880,TAS-Female-Sentenced-ATSI,2,original,MASE,1.5488813347704449,5
881,TAS-Female-Sentenced-ATSI,2,adjusted,MASE,2.5171137095000002,5
882,TAS-Female-Sentenced-ATSI,2,original,SMAPE,51.73912396234227,5
883,TAS-Female-Sentenced-ATSI,2,adjusted,SMAPE,116.50700109957155,5
884,TAS-Female-Sentenced-Non-ATSI,2,original,MASE,1.681190276657435,5
885,TAS-Female-Sentenced-Non-ATSI,2,adjusted,MASE,3.2920735919117656,5
886,TAS-Female-Sentenced-Non-ATSI,2,original,SMAPE,21.159019833015623,5
887,TAS-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,47.79218922756952,5
888,TAS-Male-Remanded-ATSI,2,original,MASE,2.8417457048548966,5
889,TAS-Male-Remanded-ATSI,2,adjusted,MASE,3.808883792842742,5
890,TAS-Male-Remanded-ATSI,2,original,SMAPE,38.58583695471427,5
891,TAS-Male-Remanded-ATSI,2,adjusted,SMAPE,56.62680667604351,5
892,TAS-Male-Remanded-Non-ATSI,2,original,MASE,3.646626384551082,5
893,TAS-Male-Remanded-Non-ATSI,2,adjusted,MASE,4.380839092821782,5
894,TAS-Male-Remanded-Non-ATSI,2,original,SMAPE,31.712039189059382,5
895,TAS-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,39.4908988948751,5
896,TAS-Male-Sentenced-ATSI,2,original,MASE,1.104307236787991,5
897,TAS-Male-Sentenced-ATSI,2,adjusted,MASE,3.181456125,5
898,TAS-Male-Sentenced-ATSI,2,original,SMAPE,7.644482216359193,5
899,TAS-Male-Sentenced-ATSI,2,adjusted,SMAPE,24.612542178774838,5
900,TAS-Male-Sentenced-Non-ATSI,2,original,MASE,2.0720504824167487,5
901,TAS-Male-Sentenced-Non-ATSI,2,adjusted,MASE,2.7037006891304345,5
902,TAS-Male-Sentenced-Non-ATSI,2,original,SMAPE,10.197454335024045,5
903,TAS-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,13.55582252184752,5
904,VIC-Female-Remanded-ATSI,2,original,MASE,1.625,5
905,VIC-Female-Remanded-ATSI,2,adjusted,MASE,1.9120301726190474,5
906,VIC-Female-Remanded-ATSI,2,original,SMAPE,15.507356042342765,5
907,VIC-Female-Remanded-ATSI,2,adjusted,SMAPE,17.778227047435614,5
908,VIC-Female-Remanded-Non-ATSI,2,original,MASE,7.321759806426253,5
909,VIC-Female-Remanded-Non-ATSI,2,adjusted,MASE,6.46884341576087,5
910,VIC-Female-Remanded-Non-ATSI,2,original,SMAPE,29.067776324420862,5
911,VIC-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,25.180090436608726,5
912,VIC-Female-Sentenced-ATSI,2,original,MASE,1.3540364344952251,5
913,VIC-Female-Sentenced-ATSI,2,adjusted,MASE,2.121988320833333,5
914,VIC-Female-Sentenced-ATSI,2,original,SMAPE,12.132212113920705,5
915,VIC-Female-Sentenced-ATSI,2,adjusted,SMAPE,18.1742537487916,5
916,VIC-Female-Sentenced-Non-ATSI,2,original,MASE,3.570106420512356,5
917,VIC-Female-Sentenced-Non-ATSI,2,adjusted,MASE,4.040816552593659,5
918,VIC-Female-Sentenced-Non-ATSI,2,original,SMAPE,11.741946685876135,5
919,VIC-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,13.16472236945187,5
920,VIC-Male-Remanded-ATSI,2,original,MASE,5.8793683785427495,5
921,VIC-Male-Remanded-ATSI,2,adjusted,MASE,4.1718328806818175,5
922,VIC-Male-Remanded-ATSI,2,original,SMAPE,23.231599503628658,5
923,VIC-Male-Remanded-ATSI,2,adjusted,SMAPE,16.618077551417628,5
924,VIC-Male-Remanded-Non-ATSI,2,original,MASE,5.566986460295758,5
925,VIC-Male-Remanded-Non-ATSI,2,adjusted,MASE,4.942172001879699,5
926,VIC-Male-Remanded-Non-ATSI,2,original,SMAPE,13.603179332311772,5
927,VIC-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,11.916188810917069,5
928,VIC-Male-Sentenced-ATSI,2,original,MASE,9.135484548251414,5
929,VIC-Male-Sentenced-ATSI,2,adjusted,MASE,13.338167514836796,5
930,VIC-Male-Sentenced-ATSI,2,original,SMAPE,21.605203358571345,5
931,VIC-Male-Sentenced-ATSI,2,adjusted,SMAPE,30.021980467300935,5
932,VIC-Male-Sentenced-Non-ATSI,2,original,MASE,5.530089322244366,5
933,VIC-Male-Sentenced-Non-ATSI,2,adjusted,MASE,6.067356714801441,5
934,VIC-Male-Sentenced-Non-ATSI,2,original,SMAPE,9.125465174541102,5
935,VIC-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,9.968567232006418,5
936,WA-Female-Remanded-ATSI,2,original,MASE,1.9417372881355932,5
937,WA-Female-Remanded-ATSI,2,adjusted,MASE,1.944465222457627,5
938,WA-Female-Remanded-ATSI,2,original,SMAPE,12.895094426676886,5
939,WA-Female-Remanded-ATSI,2,adjusted,SMAPE,12.919729243299694,5
940,WA-Female-Remanded-Non-ATSI,2,original,MASE,5.807749531099314,5
941,WA-Female-Remanded-Non-ATSI,2,adjusted,MASE,5.254830223721591,5
942,WA-Female-Remanded-Non-ATSI,2,original,SMAPE,33.21206277609206,5
943,WA-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,29.319942305831116,5
944,WA-Female-Sentenced-ATSI,2,original,MASE,0.9270814175909684,5
945,WA-Female-Sentenced-ATSI,2,adjusted,MASE,1.089498048312883,5
946,WA-Female-Sentenced-ATSI,2,original,SMAPE,4.3022496237107895,5
947,WA-Female-Sentenced-ATSI,2,adjusted,SMAPE,5.029688542298856,5
948,WA-Female-Sentenced-Non-ATSI,2,original,MASE,2.5125901268840263,5
949,WA-Female-Sentenced-Non-ATSI,2,adjusted,MASE,2.30958975,5
950,WA-Female-Sentenced-Non-ATSI,2,original,SMAPE,8.406629975086702,5
951,WA-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,7.681320311937465,5
952,WA-Male-Remanded-ATSI,2,original,MASE,4.635657362237513,5
953,WA-Male-Remanded-ATSI,2,adjusted,MASE,4.589113860694823,5
954,WA-Male-Remanded-ATSI,2,original,SMAPE,16.2861581951557,5
955,WA-Male-Remanded-ATSI,2,adjusted,SMAPE,16.11810971071191,5
956,WA-Male-Remanded-Non-ATSI,2,original,MASE,9.035558122147675,5
957,WA-Male-Remanded-Non-ATSI,2,adjusted,MASE,8.776880521121884,5
958,WA-Male-Remanded-Non-ATSI,2,original,SMAPE,21.402210565482047,5
959,WA-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,20.689543799860274,5
960,WA-Male-Sentenced-ATSI,2,original,MASE,0.7193951976603487,5
961,WA-Male-Sentenced-ATSI,2,adjusted,MASE,0.9322121067415728,5
962,WA-Male-Sentenced-ATSI,2,original,SMAPE,1.7259648932557998,5
963,WA-Male-Sentenced-ATSI,2,adjusted,SMAPE,2.2300099232455817,5
964,WA-Male-Sentenced-Non-ATSI,2,original,MASE,1.8308757614468494,5
965,WA-Male-Sentenced-Non-ATSI,2,adjusted,MASE,1.3011884048686735,5
966,WA-Male-Sentenced-Non-ATSI,2,original,SMAPE,2.926759469433075,5
967,WA-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,2.0648914615174463,5
968,Aggregated,3,original,MASE,0.8475772546306223,1
969,Aggregated,3,adjusted,MASE,5.426254949043184,1
970,Aggregated,3,original,SMAPE,0.7845277879794003,1
971,Aggregated,3,adjusted,SMAPE,5.135819658826507,1
972,ACT,3,original,MASE,4.271324197427554,2
973,ACT,3,adjusted,MASE,3.7731711548625797,2
974,ACT,3,original,SMAPE,13.729686225271326,2
975,ACT,3,adjusted,SMAPE,12.000831517711756,2
976,NSW,3,original,MASE,12.553837278575802,2
977,NSW,3,adjusted,MASE,12.007182038965222,2
978,NSW,3,original,SMAPE,13.015442688605988,2
979,NSW,3,adjusted,SMAPE,12.410216625747593,2
980,NT,3,original,MASE,1.1084964313399581,2
981,NT,3,adjusted,MASE,1.1977654126213595,2
982,NT,3,original,SMAPE,2.643495556478956,2
983,NT,3,adjusted,SMAPE,2.8677799913877515,2
984,QLD,3,original,MASE,2.8685372176690986,2
985,QLD,3,adjusted,MASE,1.9021548706338927,2
986,QLD,3,original,SMAPE,3.6813787124549067,2
987,QLD,3,adjusted,SMAPE,2.476176064845425,2
988,SA,3,original,MASE,4.390388916305343,2
989,SA,3,adjusted,MASE,2.2340610256816733,2
990,SA,3,original,SMAPE,5.971896831250797,2
991,SA,3,adjusted,SMAPE,3.1718941871454573,2
992,TAS,3,original,MASE,4.5162174846828,2
993,TAS,3,adjusted,MASE,4.1182581185064935,2
994,TAS,3,original,SMAPE,17.96361943000528,2
995,TAS,3,adjusted,SMAPE,16.208885529144155,2
996,VIC,3,original,MASE,6.34301283871345,2
997,VIC,3,adjusted,MASE,2.498369233349598,2
998,VIC,3,original,SMAPE,9.759658924750692,2
999,VIC,3,adjusted,SMAPE,4.031061948291114,2
1000,WA,3,original,MASE,3.0576042462496433,2
1001,WA,3,adjusted,MASE,4.095203220140517,2
1002,WA,3,original,SMAPE,4.537176958401155,2
1003,WA,3,adjusted,SMAPE,6.157527869556489,2
1004,ACT-Female,3,original,MASE,2.291038876194134,3
1005,ACT-Female,3,adjusted,MASE,2.3625106542056074,3
1006,ACT-Female,3,original,SMAPE,29.951697271210918,3
1007,ACT-Female,3,adjusted,SMAPE,31.094013875151248,3
1008,ACT-Male,3,original,MASE,4.312612648379413,3
1009,ACT-Male,3,adjusted,MASE,3.8451676171875,3
1010,ACT-Male,3,original,SMAPE,12.908426448535721,3
1011,ACT-Male,3,adjusted,SMAPE,11.409644135024424,3
1012,NSW-Female,3,original,MASE,10.764989785273228,3
1013,NSW-Female,3,adjusted,MASE,11.058356648936169,3
1014,NSW-Female,3,original,SMAPE,22.10749682270347,3
1015,NSW-Female,3,adjusted,SMAPE,22.78780803327046,3
1016,NSW-Male,3,original,MASE,11.107526037854116,3
1017,NSW-Male,3,adjusted,MASE,11.61725420845272,3
1018,NSW-Male,3,original,SMAPE,11.076877609269312,3
1019,NSW-Male,3,adjusted,SMAPE,11.617719428568483,3
1020,NT-Female,3,original,MASE,4.569792087563964,3
1021,NT-Female,3,adjusted,MASE,4.093179652456647,3
1022,NT-Female,3,original,SMAPE,15.401717764143836,3
1023,NT-Female,3,adjusted,SMAPE,13.60976809257133,3
1024,NT-Male,3,original,MASE,1.2926214492625603,3
1025,NT-Male,3,adjusted,MASE,1.2029008854883085,3
1026,NT-Male,3,original,SMAPE,3.1630405380814466,3
1027,NT-Male,3,adjusted,SMAPE,2.951932264298651,3
1028,QLD-Female,3,original,MASE,1.8448147691089738,3
1029,QLD-Female,3,adjusted,MASE,0.8923978715226941,3
1030,QLD-Female,3,original,SMAPE,4.654086704158433,3
1031,QLD-Female,3,adjusted,SMAPE,2.2634707940774788,3
1032,QLD-Male,3,original,MASE,2.3174928876804914,3
1033,QLD-Male,3,adjusted,MASE,2.2048365649606287,3
1034,QLD-Male,3,original,SMAPE,2.8137733885333405,3
1035,QLD-Male,3,adjusted,SMAPE,2.6996282179862696,3
1036,SA-Female,3,original,MASE,3.3882560045058083,3
1037,SA-Female,3,adjusted,MASE,3.85724981707317,3
1038,SA-Female,3,original,SMAPE,8.206125346280535,3
1039,SA-Female,3,adjusted,SMAPE,9.259285704341687,3
1040,SA-Male,3,original,MASE,3.918396193554621,3
1041,SA-Male,3,adjusted,MASE,2.275364666217127,3
1042,SA-Male,3,original,SMAPE,5.334685799773074,3
1043,SA-Male,3,adjusted,SMAPE,3.2478243527049186,3
1044,TAS-Female,3,original,MASE,4.000853238183628,3
1045,TAS-Female,3,adjusted,MASE,2.507616424401198,3
1046,TAS-Female,3,original,SMAPE,47.347834888357774,3
1047,TAS-Female,3,adjusted,SMAPE,26.530966132088253,3
1048,TAS-Male,3,original,MASE,3.7854991716273965,3
1049,TAS-Male,3,adjusted,MASE,3.954913173734611,3
1050,TAS-Male,3,original,SMAPE,15.37416724419759,3
1051,TAS-Male,3,adjusted,SMAPE,16.115806736774942,3
1052,VIC-Female,3,original,MASE,1.013457112185721,3
1053,VIC-Female,3,adjusted,MASE,1.0268402083333341,3
1054,VIC-Female,3,original,SMAPE,2.36833738945621,3
1055,VIC-Female,3,adjusted,SMAPE,2.4020068130336893,3
1056,VIC-Male,3,original,MASE,6.3879868143093725,3
1057,VIC-Male,3,adjusted,MASE,2.646742028650648,3
1058,VIC-Male,3,original,SMAPE,9.744917574170135,3
1059,VIC-Male,3,adjusted,SMAPE,4.224017846233887,3
1060,WA-Female,3,original,MASE,2.801213037756253,3
1061,WA-Female,3,adjusted,MASE,2.662565942796611,3
1062,WA-Female,3,original,SMAPE,7.57783435195384,3
1063,WA-Female,3,adjusted,SMAPE,7.175945139035142,3
1064,WA-Male,3,original,MASE,3.5147768311909773,3
1065,WA-Male,3,adjusted,MASE,4.186700183823529,3
1066,WA-Male,3,original,SMAPE,5.083570468978514,3
1067,WA-Male,3,adjusted,SMAPE,6.101009672448615,3
1068,ACT-Female-Remanded,3,original,MASE,2.788939946355628,4
1069,ACT-Female-Remanded,3,adjusted,MASE,3.1109260875,4
1070,ACT-Female-Remanded,3,original,SMAPE,57.86654138533047,4
1071,ACT-Female-Remanded,3,adjusted,SMAPE,67.38039170555216,4
1072,ACT-Female-Sentenced,3,original,MASE,1.2480351416514555,4
1073,ACT-Female-Sentenced,3,adjusted,MASE,1.1184796962209302,4
1074,ACT-Female-Sentenced,3,original,SMAPE,22.022223198300402,4
1075,ACT-Female-Sentenced,3,adjusted,SMAPE,19.576203603455728,4
1076,ACT-Male-Remanded,3,original,MASE,4.093084436486865,4
1077,ACT-Male-Remanded,3,adjusted,MASE,3.8456202069112626,4
1078,ACT-Male-Remanded,3,original,SMAPE,28.876377906901084,4
1079,ACT-Male-Remanded,3,adjusted,SMAPE,26.833841285067727,4
1080,ACT-Male-Sentenced,3,original,MASE,2.0067058280852614,4
1081,ACT-Male-Sentenced,3,adjusted,MASE,1.8506580054479422,4
1082,ACT-Male-Sentenced,3,original,SMAPE,8.632067034564002,4
1083,ACT-Male-Sentenced,3,adjusted,SMAPE,7.9492547121724515,4
1084,NSW-Female-Remanded,3,original,MASE,13.649742660259205,4
1085,NSW-Female-Remanded,3,adjusted,MASE,13.497336155660378,4
1086,NSW-Female-Remanded,3,original,SMAPE,43.66454127936791,4
1087,NSW-Female-Remanded,3,adjusted,SMAPE,43.05137892177615,4
1088,NSW-Female-Sentenced,3,original,MASE,3.666312122868782,4
1089,NSW-Female-Sentenced,3,adjusted,MASE,3.973532843695272,4
1090,NSW-Female-Sentenced,3,original,SMAPE,10.157995024343656,4
1091,NSW-Female-Sentenced,3,adjusted,SMAPE,11.059992127029455,4
1092,NSW-Male-Remanded,3,original,MASE,10.105158658980105,4
1093,NSW-Male-Remanded,3,adjusted,MASE,9.318513238798854,4
1094,NSW-Male-Remanded,3,original,SMAPE,25.422668285016663,4
1095,NSW-Male-Remanded,3,adjusted,SMAPE,23.206205642123116,4
1096,NSW-Male-Sentenced,3,original,MASE,4.833872896117644,4
1097,NSW-Male-Sentenced,3,adjusted,MASE,6.285433731707317,4
1098,NSW-Male-Sentenced,3,original,SMAPE,5.035848365531984,4
1099,NSW-Male-Sentenced,3,adjusted,SMAPE,6.608953133964871,4
1100,NT-Female-Remanded,3,original,MASE,1.57940727272694,4
1101,NT-Female-Remanded,3,adjusted,MASE,1.5295298665540542,4
1102,NT-Female-Remanded,3,original,SMAPE,13.287113375084624,4
1103,NT-Female-Remanded,3,adjusted,SMAPE,12.790694654695123,4
1104,NT-Female-Sentenced,3,original,MASE,4.541083390020327,4
1105,NT-Female-Sentenced,3,adjusted,MASE,4.693859493243243,4
1106,NT-Female-Sentenced,3,original,SMAPE,14.527508017013913,4
1107,NT-Female-Sentenced,3,adjusted,SMAPE,15.065653208433504,4
1108,NT-Male-Remanded,3,original,MASE,1.2572690974496012,4
1109,NT-Male-Remanded,3,adjusted,MASE,1.4578893255395682,4
1110,NT-Male-Remanded,3,original,SMAPE,6.185321656150358,4
1111,NT-Male-Remanded,3,adjusted,SMAPE,7.130672381565617,4
1112,NT-Male-Sentenced,3,original,MASE,0.7922790688595638,4
1113,NT-Male-Sentenced,3,adjusted,MASE,0.815536205808081,4
1114,NT-Male-Sentenced,3,original,SMAPE,2.2397834447163025,4
1115,NT-Male-Sentenced,3,adjusted,SMAPE,2.3004306502573844,4
1116,QLD-Female-Remanded,3,original,MASE,6.773029242959555,4
1117,QLD-Female-Remanded,3,adjusted,MASE,6.721205455942623,4
1118,QLD-Female-Remanded,3,original,SMAPE,22.415915656057113,4
1119,QLD-Female-Remanded,3,adjusted,SMAPE,22.219189764321143,4
1120,QLD-Female-Sentenced,3,original,MASE,3.7193438058817145,4
1121,QLD-Female-Sentenced,3,adjusted,MASE,2.8449106239870336,4
1122,QLD-Female-Sentenced,3,original,SMAPE,11.61027841765315,4
1123,QLD-Female-Sentenced,3,adjusted,SMAPE,9.044627129024327,4
1124,QLD-Male-Remanded,3,original,MASE,4.054801413239653,4
1125,QLD-Male-Remanded,3,adjusted,MASE,8.71956963900862,4
1126,QLD-Male-Remanded,3,original,SMAPE,7.77045510737285,4
1127,QLD-Male-Remanded,3,adjusted,SMAPE,17.91355944382577,4
1128,QLD-Male-Sentenced,3,original,MASE,0.9104779411764706,4
1129,QLD-Male-Sentenced,3,adjusted,MASE,2.1454987913602945,4
1130,QLD-Male-Sentenced,3,original,SMAPE,1.2582624307530381,4
1131,QLD-Male-Sentenced,3,adjusted,SMAPE,2.9272549063810827,4
1132,SA-Female-Remanded,3,original,MASE,3.123548691317323,4
1133,SA-Female-Remanded,3,adjusted,MASE,3.0291004157142853,4
1134,SA-Female-Remanded,3,original,SMAPE,16.70567275503042,4
1135,SA-Female-Remanded,3,adjusted,SMAPE,16.161982302397814,4
1136,SA-Female-Sentenced,3,original,MASE,3.1706360249066843,4
1137,SA-Female-Sentenced,3,adjusted,MASE,3.347385219512195,4
1138,SA-Female-Sentenced,3,original,SMAPE,10.491922254901736,4
1139,SA-Female-Sentenced,3,adjusted,SMAPE,11.040534627969937,4
1140,SA-Male-Remanded,3,original,MASE,5.410568605323101,4
1141,SA-Male-Remanded,3,adjusted,MASE,6.065298440217391,4
1142,SA-Male-Remanded,3,original,SMAPE,13.183551227438716,4
1143,SA-Male-Remanded,3,adjusted,SMAPE,14.94782316245709,4
1144,SA-Male-Sentenced,3,original,MASE,2.6704473692718214,4
1145,SA-Male-Sentenced,3,adjusted,MASE,2.473937646121148,4
1146,SA-Male-Sentenced,3,original,SMAPE,3.757739542265823,4
1147,SA-Male-Sentenced,3,adjusted,SMAPE,3.4802280200519995,4
1148,TAS-Female-Remanded,3,original,MASE,3.239669701022707,4
1149,TAS-Female-Remanded,3,adjusted,MASE,3.1889255967592587,4
1150,TAS-Female-Remanded,3,original,SMAPE,78.89308320924913,4
1151,TAS-Female-Remanded,3,adjusted,SMAPE,77.1736264854513,4
1152,TAS-Female-Sentenced,3,original,MASE,1.9964415334234744,4
1153,TAS-Female-Sentenced,3,adjusted,MASE,1.6411293772058826,4
1154,TAS-Female-Sentenced,3,original,SMAPE,29.050747855933896,4
1155,TAS-Female-Sentenced,3,adjusted,SMAPE,23.85117246529139,4
1156,TAS-Male-Remanded,3,original,MASE,5.355388856583651,4
