"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68"
3,"Clerical and Administrative Workers-Part time",300.428020525538,309.196936512633,315.721267446102,320.057557690948,330.215833292221,340.816050217377,323.616100288947,329.710036956975,339.301555144906,364.58706838149,353.31634410152,350.006804310057,353.075695511598,366.885405432027,360.052219465526,362.809196347023,367.116543332639,378.906669918867,376.684799099617,376.001688775124,367.484468364491,394.34382447074,392.104807573805,396.346929282163,385.355522852269,385.57767638216,389.430529415422,393.878570158987,407.409662544105,421.854884689398,413.993033670945,419.668433111612,405.128561883826,424.931806267401,426.163214653103,449.528280896916,441.575535459124,456.781956194709,454.156928490765,440.97440288069,458.334920267377,474.803518761338,471.513505881574,457.682386463417,452.029927319371,447.057261778371,443.06622003463,437.867857111895,441.972604866858,451.58214474403,453.330598490115,476.207376634607,474.322752969944,489.872367563092,485.296982638025,463.662547575266,449.399310817651,465.082087704518,474.509135575994,480.998144724041,482.43772549343,480.194154157064,465.231628546777,470.145840620665,476.638679104328,492.971287937472,492.821942719436,490.108478937822
3,"Community and Personal Service Workers-Full time",281.25828571873,279.202168214529,277.41588838581,287.597486836382,286.244404401338,289.306770494394,291.002781407418,303.694159266632,305.86593255405,305.680163634231,306.784401828261,325.980445151019,326.273458397053,319.796160552805,314.273094038043,336.206641819818,339.257902035112,340.856306411266,339.030886455219,351.878767241924,356.780631882919,357.111849970549,353.764634843468,364.625339665342,364.098741873809,362.766545695249,355.874022502976,366.19551529516,367.067152787629,365.415903860232,355.756310105045,369.214199153259,369.045909975862,374.102101057531,370.156908748878,387.084912724369,386.430518637118,381.612697450893,377.162543240442,392.800790410762,395.586602133836,396.674392581145,389.276511396682,401.683136156944,403.263719096066,405.431431236632,397.239917665714,413.079947419997,418.055004206738,420.408627273674,413.536150034044,430.639215686371,436.24939355637,434.010559503078,430.119611528062,437.218203792307,436.561519214696,444.898017603347,450.113193512167,467.994661812405,469.554698703324,466.808490396028,460.357902634796,471.250722432663,477.380588100829,479.852127229972,479.007772238273,483.934691105779
3,"Community and Personal Service Workers-Part time",208.663595480854,226.369619704107,222.589521188652,221.549486044739,225.298900023707,237.356743273019,237.425936634015,243.198273481198,241.076784255079,260.2222618549,259.10540681134,267.318503404436,265.370931178276,276.803823883372,272.917290589336,277.159062098846,279.795109884049,307.977178768124,308.937059191928,304.838220128558,300.231965170643,318.193562388657,313.787238197758,320.806238632724,313.340130367706,340.677050574207,342.562779968107,340.335527086755,324.71383727299,343.754307166321,351.549490805725,359.273185171769,347.985020097624,367.525430445755,364.156303808444,368.794172590809,361.007947235716,391.595588398335,384.102611806301,384.677398977972,379.98397340897,407.978779041105,403.733242372037,404.822933059799,389.927306363681,416.815541474166,417.948835982131,418.188259297077,401.343538351805,422.670782844488,419.019895237855,428.254097745882,418.970372969017,433.060055544713,432.192181403814,440.674412946938,432.869236496009,466.711082325838,461.405108188997,449.707159022691,427.38156401733,459.536233788805,466.332593576307,468.346819455064,460.388046226918,499.305321570772,502.027328706907,520.341721413519
3,"Labourers-Full time",644.312550377492,641.44415633138,648.170970144973,645.189989133727,650.1385521088,656.450331501571,661.921003731685,644.748802155458,664.846845739443,694.071875768307,694.156144805381,690.107290425821,706.234348457416,699.298054046729,698.206200017424,669.281510850139,666.904638181505,665.540966692191,665.458545820083,661.843907981316,656.727611211108,652.401963205985,651.867411105305,662.036421852658,652.612973870964,655.30998235787,645.426519801016,651.265704426812,654.540632619544,661.248944456219,654.922904740196,657.768561797698,658.491963549994,653.856858796285,641.355820157631,621.766968122214,619.370139428472,628.258720950286,631.865584271741,636.901088310169,632.560108178618,641.831389109901,634.538701471458,631.351731939668,643.813245234023,647.156038430984,653.942406026997,666.743756180037,664.841298493486,674.016310563991,669.805922877911,659.049338654546,667.777681886018,672.864233763443,671.26901511037,661.546848304375,648.905234873177,662.505929698158,660.262628148321,655.55884809529,659.25478060891,668.647836463128,665.9807399841,663.533666983306,668.318163414291,657.120214789219,645.298306058816,641.213466863895
3,"Labourers-Part time",338.606360598043,339.882690175517,340.781937964556,341.932490040637,347.583336378497,354.73086104534,362.074321977554,366.070963243275,367.80945126701,372.488639750794,372.434313368882,372.579061901355,383.282167105554,379.990919781914,382.740177966125,388.251599157469,389.215051606072,381.663717041914,378.345388777916,382.750835503011,391.954145198013,385.434236926571,391.882595051643,389.904586962055,403.775877171892,402.01742135334,407.121653598443,406.329169604445,409.668777289751,412.224957493802,414.005889407977,415.67633124762,411.424406101192,413.858832533837,418.928283563648,420.464109368679,421.949815333628,427.170525809254,429.133568375846,440.443012098641,450.483002537936,446.02982143855,452.057295852147,450.806626166943,452.862142456438,442.399393327638,441.097720905681,436.214187102419,441.227024559253,442.467574671242,444.602625866677,438.759333392604,439.963690384056,432.467036750664,435.089113398933,464.505567995106,480.575572385188,487.010367417129,486.097868589695,489.879829789704,488.950635224212,489.726828115232,499.957559984905,493.259897596933,495.228052369952,501.552406335989,509.188326302507,511.271548968588
3,"Machinery Operators and Drivers-Full time",493.924338150184,494.228087942821,493.730377636442,484.076351053538,508.085874285844,510.564693144263,507.599505502636,515.583368669279,514.930494703371,522.801389019467,520.92782193921,536.2179954933,537.359280992682,515.380420442201,514.975146627353,554.74852274841,563.019122106548,550.620362421555,533.089244162218,528.117223739262,542.418934870923,537.453483443448,529.262216402564,539.747290443953,570.034432824962,548.466710040495,537.354104960734,533.869600189082,537.095131949655,529.447482593086,550.906834563649,533.422403200172,519.026398916351,521.934256398179,531.046628856919,531.406674646825,527.327183375151,530.711636041903,532.009014911521,530.17012425451,539.919378824435,544.007955274002,538.181057037145,523.41280619616,523.454740869626,538.187528488287,546.384093570442,536.895534972193,549.363285765711,540.927180788612,547.759376358895,545.536773536439,545.612510053571,544.749156067003,552.634978976349,578.278174361674,606.051420106079,606.867131641895,607.19503832435,625.387133043167,641.157328559696,608.95634687612,621.588566095678,621.403271900871,639.892192277797,617.339222302232,598.485389518644,593.302020780902
3,"Machinery Operators and Drivers-Part time",63.488160057207,64.6230589309995,65.7251541302581,66.7951610401673,67.8353704473091,68.8451329572857,69.8257014393393,70.7784535086637,71.7031475552335,72.6001856322895,73.4729487147935,74.3204003659529,75.1432012363921,75.9419670340766,76.7167879019092,77.46942457311,78.2001828152409,78.9095432705546,79.5989435490602,80.2680353598375,80.9180799431712,81.5472430842109,82.1585838948195,82.7519403481879,83.3276386271112,83.8857921869854,84.4289472931231,84.9540426490439,85.4646475088678,85.9609602031459,86.4420077008186,86.9079200068911,87.3614522705412,87.8007364624772,88.228452752987,88.6452591251036,89.0491418804223,89.4427528693635,89.8244185523803,90.194910642572,90.5552301030845,90.904985788039,91.2453385413144,91.5781760588038,91.8995773050721,92.2108886161293,92.5150073800101,92.8114393958481,93.0998477944009,93.3795796661176,93.6524893888488,93.9158969789832,94.1715103975565,94.4198866445774,94.6625756498574,94.8947296515082,95.1190591804639,95.3387050212093,95.552943664991,95.7586650962853,95.9579000337977,96.1505296635844,96.3393172164616,96.5232907537352,96.7012144075545,96.8732922789878,97.0397181135317,97.2017291329087
3,"Managers-Full time",843.773713870223,843.235619926916,846.848965056678,853.442020444271,866.828471590542,856.460090849405,857.383918326643,869.273670704744,873.8177706291,852.610995792422,855.564974982049,844.563729478968,859.416460004377,874.138812338115,870.669914719441,886.117598140533,883.796775457147,888.368275509584,893.053560313979,882.770467277584,894.042674728473,880.383035578616,884.995262489592,889.328677936876,900.684836261083,904.619330164884,905.470140219267,921.511930038814,940.44958447765,951.464430967195,935.749204295696,934.680519131845,947.043589920384,951.578920486795,974.76262598688,982.72581228201,1021.91355663261,1028.0703215273,1021.66899532982,1000.75840897869,994.299909401183,1000.15424947738,1009.15320434532,1008.22179074881,1025.43557733231,1031.1366281014,1027.00812780177,1050.67637211033,1076.89168700896,1111.05959590281,1103.21132374176,1109.91285665365,1108.8257394297,1133.88776039984,1121.52957497909,1136.49302102085,1158.34762530028,1166.98658243245,1172.92143390496,1186.30683532959,1203.44823065195,1201.82023732547,1211.77486240515,1234.50861552991,1211.5852464565,1214.76698943246,1236.47045695461,1240.40607069674
3,"Managers-Part time",125.75477387553,125.616378244259,129.1298423838,131.429006643364,133.297864703,133.259596058872,132.919977264878,132.195011288792,137.921596694034,132.039495391907,138.749983817963,138.216453480075,136.995529140311,139.629939856279,139.5337232275,97.2653575290551,95.7006440987318,92.2907728026541,91.1546521161892,94.9801801671377,87.7058565315291,90.0981988265197,99.322382478945,97.2119298300534,91.7544713882452,94.5580899797546,94.8411613738721,96.8168142512927,96.0375283824533,94.5193010791242,97.6948212936358,101.724730788785,108.624860375369,102.611521392054,107.316504665927,119.646329452232,126.224099428313,130.914177765418,127.070392228642,116.812588247552,119.930917779643,123.994134298557,129.067479009188,123.965602254724,124.220420877831,129.241965112539,131.911812792479,134.591579827768,142.433933037717,141.91555121088,146.752149687067,142.448842076376,147.537708018262,154.59297331503,153.491942676711,138.126080010643,146.944523792208,148.454802286468,148.002350491894,161.729258261106,163.808335543847,160.187492892996,164.01623939109,159.838805319168,162.162988697916,166.778226949705,161.142453778798,167.327652212417
3,"Professionals-Full time",1034.66919358247,1049.02879099365,1051.86032884546,1067.02916120196,1071.56984711198,1081.91533815613,1079.13015385986,1090.1738375268,1100.31251771175,1110.37656235019,1134.39138866825,1150.429631775,1173.87365203789,1181.18849607228,1177.45599913285,1174.7803590151,1196.96838847971,1195.08534213473,1196.60229877626,1210.55708915967,1224.98304828457,1237.80823130794,1243.27353365693,1250.79339800386,1279.14220694365,1304.71118900271,1304.15072261467,1294.40315319659,1308.23676712268,1323.52945852994,1345.74798113587,1359.71017617305,1367.93362606785,1393.53433815251,1395.59592613404,1389.76577653781,1381.64314496888,1393.98368055224,1411.75902974736,1418.61015491244,1427.76884473896,1447.52750514861,1441.03346572412,1433.68688888067,1449.25245026361,1473.12746976513,1488.73502411432,1479.50791390812,1477.11439483045,1471.2701206813,1494.34353310899,1509.80947875466,1526.85349991183,1561.72152400687,1581.69686228728,1578.30858733725,1584.67948776355,1612.21642839327,1639.84475738287,1643.52327963059,1665.38091851437,1704.63866490151,1713.05691668304,1728.30181599205,1745.63106319038,1758.43079720823,1742.4869535495,1761.13218411651
3,"Professionals-Part time",211.890396773276,248.365060422497,247.340203245018,241.408077978519,224.659332038524,255.528274103171,263.523425994382,254.681716851379,235.207169515919,269.077146577046,275.122270285471,266.613950735048,254.129557475686,289.323299094984,297.085070469015,281.738231430848,261.865708248765,295.594957396477,302.720089033336,296.137980622329,282.719538921134,315.170014132007,325.36705512495,312.383564132271,289.631083158185,322.633696392536,320.966228387735,314.195678184444,301.254726754233,335.770644867795,344.389976440193,339.29173971948,320.20556081553,349.518255404173,368.06084319175,372.375648631653,357.174763341532,387.729757924342,392.248202321789,400.41637684633,376.698984943078,412.283704176434,413.771304605838,412.044607906357,396.703478362559,430.097836978972,442.222872016739,431.025709010488,414.219044173516,450.696439133067,465.419295898052,468.864954661637,444.477393742091,481.998299318197,495.950734777571,482.341062845593,460.900151412336,475.943684220988,482.104614284409,488.644589160442,476.301162272524,521.937284038264,526.093751454841,521.286395054853,494.447987906231,522.982478559892,529.530126873719,527.451663230744
3,"Sales Workers-Full time",678.10044508637,658.380773483704,638.689892327089,646.491234713096,651.866523836298,654.726697078167,662.816587992928,680.004713621015,688.043364666367,720.450686389293,696.242139926712,696.561340518306,700.391667597114,712.712380960846,716.322770795165,696.314184729662,664.705621849158,654.317757065061,635.602184008048,653.448459570028,673.314502388577,670.299291492565,663.206524232577,671.937465329295,667.819096842773,677.662005978231,658.805481946615,686.362671737128,665.988993964282,660.117358076023,634.695779516781,681.038453242713,695.839774488301,662.47699371687,647.833782926482,637.669999214101,649.892266279328,621.632881769169,646.318151387852,675.348748908262,694.648037302128,690.224096456573,669.881262105749,676.274182372782,674.899531945292,667.271062254099,646.46105306981,665.432950832145,694.634458573682,700.582603069074,691.518153064188,721.832536428024,742.138175557779,715.457060034822,695.187678432217,721.943073994689,701.335374555272,706.728661986189,698.201377043633,709.152524871189,719.397152942448,717.191701905673,711.99016474233,734.972294457405,737.946716638623,701.9195564108,703.202963146635,722.361631978348
3,"Sales Workers-Part time",370.525097337503,391.707856255568,393.097550784401,396.070907643975,385.006545366162,400.838485060199,409.44350203485,418.367365502736,413.91960016993,423.487919009306,426.64491703937,438.184637734534,435.823517770356,453.673501537074,450.988296673273,478.981414177225,467.673059215421,489.705389363241,488.144083514808,491.354091901584,501.419345861981,523.620921432116,515.439373411364,520.496614324965,516.365790657926,530.990302377827,524.431938346407,523.413660988335,516.904788860658,532.054890423555,529.900036745263,543.542070705629,528.145746380434,559.137932397402,552.27758362528,563.407424692662,557.578556990973,575.596185417013,569.036434841055,584.920799285916,588.921705947169,607.572499112548,604.265191699592,611.805732911412,595.957969520736,612.222540822834,602.716759178933,600.275231908792,590.299401624674,616.544474231849,619.537038604875,629.867688980989,621.749691975011,626.621758843034,619.97941664586,628.57306793174,613.059869276737,616.943013133097,603.442905038298,615.152534035383,608.379175819367,622.249081799084,624.667472636172,629.298430027201,627.211371191067,654.83498845118,649.660135174769,656.600307189047
3,"Technicians and Trades Workers-Full time",1190.48579353427,1141.84488382768,1154.02865124983,1168.97106355819,1192.05579941464,1160.06584389139,1146.37350554357,1179.98105494245,1208.76151790971,1201.47352620056,1202.68969297705,1216.19714656526,1212.31743218773,1212.93791278723,1211.66748046816,1221.73745788945,1216.60674374401,1217.15291250245,1217.24902951933,1208.92364281374,1210.74383451647,1228.46796641657,1205.18693607861,1213.29768825293,1203.32004020956,1175.32943158135,1205.60603878541,1229.75630019689,1265.6415117931,1232.13001074278,1237.5376369512,1248.13447649445,1240.33667361833,1191.00144743031,1184.32009945626,1208.62521964194,1222.4362179568,1211.43100497885,1205.24172798558,1209.14335337085,1228.79817243146,1232.98762611614,1230.18061982947,1264.97563450155,1283.3007554421,1272.73716598234,1258.08893536786,1254.07343436048,1300.70479698141,1322.67855283889,1301.92125481786,1325.48241447578,1344.75956218442,1304.48317598392,1328.97221665898,1357.03686723553,1393.38972281195,1353.57951404121,1367.75599506922,1395.85570753953,1419.21366344795,1434.53463930094,1400.61294326391,1448.48023274976,1464.86763590269,1445.06316073974,1394.25439196208,1338.69905047821
3,"Technicians and Trades Workers-Part time",93.1225244269044,99.7312043475191,99.1806226087834,101.084026080057,97.4523245974751,104.874219227303,103.618266470535,104.136227173282,103.219357843323,110.286992518541,110.057590169843,110.795621082886,108.323870288248,114.572663273129,111.022093464473,110.430974359097,107.322086148758,114.604881716269,112.985276081566,111.206925406445,110.32830341006,116.199325988676,116.539102162658,113.256157652082,111.074949418528,118.219465297023,117.315149968374,119.923444578794,120.828011849124,127.900710499167,128.045995337606,129.821727138346,126.692177894851,133.547563400858,137.616290659782,140.072040671137,139.375144185735,145.944075169709,145.220658660219,146.235494000183,144.550882141672,154.962292073211,157.546831957734,156.557182298566,152.165068288888,160.863395618049,163.14028926726,164.706229300371,163.887084284749,168.888933074514,172.817993349618,173.667231827244,171.353098986674,183.222727088139,186.272892411569,188.715705495316,185.658438376904,196.192592233175,201.256786188318,203.067238710041,202.142510561431,209.776241270859,208.364465268411,208.173670371196,202.387315912114,211.866170321465,216.179346085951,220.02905317589
4,"Clerical and Administrative Workers-Full time-Females",540.119816813731,540.793535610869,538.589619955882,539.164985524384,541.125110583949,548.221334051472,556.91093997219,556.42291416622,554.200474659238,553.359126704278,560.484233158237,578.405736350733,563.960165181936,567.834917547738,572.895573037079,582.424696602013,576.631805283045,574.694739058179,558.350169046764,554.392311576537,572.166838179662,575.924780307186,554.574428593064,559.602763120241,557.349007548967,566.3542179304,570.575006794593,577.148381647398,581.523082015219,588.091512328977,613.197873576784,618.950556322715,624.362844374892,625.868574284342,604.483343582546,590.346502539761,583.376719688596,592.878746666419,561.887361206049,568.387418474204,573.27532110147,582.827868669229,582.538483993303,597.281599915942,589.191587148239,591.67448352711,590.80325520149,576.536661426924,581.490119687891,591.200518875337,591.076549206057,587.915820329199,580.202807620215,595.652416668345,598.16504362207,613.48547028938,622.070031489128,628.063838144775,623.271138102881,621.941432766154,626.371688234198,638.234443224711,640.624021597305,640.792883649309,624.088860075585,636.84556189971,624.990566365824,599.261245511197
